pubchem_cid	concept_id	concept_name	total_labels	n_labels_ind	percent_labels_ind	occurs_min_ind	occurs_max_ind	occurs_mean_ind	occurs_mode_ind	occurs_sd_ind	occurs_iqr_ind	n_labels_se	percent_labels_se	occurs_min_se	occurs_max_se	occurs_mean_se	occurs_mode_se	occurs_sd_se	occurs_iqr_se	n_label_ratio	percent_label_ratio	concept_n_ind	concept_n_se	compound_n_ind	compound_n_se	prob_ind	prob_se	category_manual
5754	C0033860	psoriasis	67	10	0.149253731343284	1	1	1	1	0	0	2	0.0298507462686567	1	1	1	1	0	0	5	5	22	66	137	172	0.376037255547366	0.623962744452634	
5754	C0036974	shock	67	1	0.0149253731343284	1	1	1	1		0	4	0.0597014925373134	1	1	1	1	0	0	0.25	0.25	18	228	137	172	0.203193475950059	0.796806524049941	
5754	C0041582	ulcer	67	19	0.283582089552239	1	2	1.42105263157895	1	0.507257273501788	1	17	0.253731343283582	2	2	2	2	0	0	1.11764705882353	1.11764705882353	56	313	137	172	0.564079216099663	0.435920783900337	
5754	C0041834	erythema	67	10	0.149253731343284	1	1	1	1	0	0	23	0.343283582089552	1	2	1.04347826086957	1	0.208514414057075	0	0.434782608695652	0.434782608695652	21	449	137	172	0.0545613842657361	0.945438615734264	
5754	C0042109	urticaria	67	1	0.0149253731343284	1	1	1	1		0	7	0.104477611940299	1	1	1	1	0	0	0.142857142857143	0.142857142857143	24	609	137	172	0.100938167017592	0.899061832982408	
5754	C0221423	sickness	67	10	0.149253731343284	1	2	1.1	1	0.316227766016838	0	17	0.253731343283582	1	1	1	1	0	0	0.588235294117647	0.588235294117647	50	149	137	172	0.308477804730688	0.691522195269312	
5754	C0271738	secondary adrenocortical insufficiency	67	10	0.149253731343284	1	1	1	1	0	0	6	0.0895522388059701	1	1	1	1	0	0	1.66666666666667	1.66666666666667	9	10	137	172	0.333917650385648	0.666082349614352	
5754	C0392707	atopic	67	13	0.194029850746269	1	1	1	1	0	0	7	0.104477611940299	1	1	1	1	0	0	1.85714285714286	1.85714285714286	17	13	137	172	0.350641051986365	0.649358948013635	indication
5754	C0751438	posterior	67	8	0.119402985074627	1	1	1	1	0	0	18	0.26865671641791	1	1	1	1	0	0	0.444444444444444	0.444444444444444	10	39	137	172	0.196284503907585	0.803715496092415	
5754	C2937222	ulcerative proctitis	67	6	0.0895522388059701	1	1	1	1	0	0	3	0.0447761194029851	1	1	1	1	0	0	2	2	2	2	137	172	0.336302971425903	0.663697028574097	
5755	C0009763	conjunctivitis	30	12	0.4	1	2	1.33333333333333	1	0.492365963917331	1	8	0.266666666666667	1	1	1	1	0	0	1.5	1.5	42	274	158	138	0.57146841526386	0.42853158473614	
5755	C0011603	dermatitis	30	20	0.666666666666667	1	1	1	1	0	0	2	0.0666666666666667	1	1	1	1	0	0	10	10	29	376	158	138	0.485869997572345	0.514130002427655	
5755	C0011615	atopic dermatitis	30	20	0.666666666666667	1	3	1.2	1	0.523148363780597	0	2	0.0666666666666667	1	1	1	1	0	0	10	10	15	43	158	138	0.788600210635201	0.211399789364799	
5755	C0013604	edema	30	6	0.2	1	1	1	1	0	0	13	0.433333333333333	1	1	1	1	0	0	0.461538461538462	0.461538461538462	32	646	158	138	0.0802160930230967	0.919783906976903	
5755	C0020517	hypersensitivity	30	20	0.666666666666667	2	3	2.1	2	0.307793505625546	0	5	0.166666666666667	1	1	1	1	0	0	4	4	53	668	158	138	0.654481637187316	0.345518362812684	
5755	C0022568	keratitis	30	12	0.4	1	1	1	1	0	0	8	0.266666666666667	1	1	1	1	0	0	1.5	1.5	13	65	158	138	0.334817840989759	0.665182159010241	
5755	C0025289	meningitis	30	21	0.7	1	1	1	1	0	0	2	0.0666666666666667	1	1	1	1	0	0	10.5	10.5	38	59	158	138	0.633910203672316	0.366089796327684	
5755	C0027651	tumor	30	2	0.0666666666666667	1	1	1	1	0	0	7	0.233333333333333	1	1	1	1	0	0	0.285714285714286	0.285714285714286	83	175	158	138	0.209960922309399	0.790039077690601	
5755	C0027813	neuritis	30	8	0.266666666666667	1	1	1	1	0	0	2	0.0666666666666667	1	1	1	1	0	0	4	4	9	100	158	138	0.36920829742139	0.63079170257861	
5755	C0041582	ulcer	30	20	0.666666666666667	1	2	1.4	1	0.502624689950035	1	30	1	2	3	2.03333333333333	2	0.182574185835055	0	0.666666666666667	0.666666666666667	56	313	158	138	0.39867784216407	0.60132215783593	
5755	C0041834	erythema	30	20	0.666666666666667	1	1	1	1	0	0	22	0.733333333333333	1	1	1	1	0	0	0.909090909090909	0.909090909090909	21	449	158	138	0.148521318614574	0.851478681385426	
5755	C0042164	uveitis	30	20	0.666666666666667	1	1	1	1	0	0	8	0.266666666666667	1	1	1	1	0	0	2.5	2.5	12	28	158	138	0.480419920384799	0.519580079615201	
5755	C0042384	vasculitis	30	12	0.4	1	1	1	1	0	0	2	0.0666666666666667	1	1	1	1	0	0	6	6	1	146	158	138	0.420251858489474	0.579748141510526	
5755	C0221423	sickness	30	20	0.666666666666667	1	1	1	1	0	0	22	0.733333333333333	1	1	1	1	0	0	0.909090909090909	0.909090909090909	50	149	158	138	0.244206687116341	0.755793312883659	
5755	C0702166	acne	30	4	0.133333333333333	1	1	1	1	0	0	2	0.0666666666666667	1	1	1	1	0	0	2	2	25	177	158	138	0.277995809341675	0.722004190658325	
5755	C0751438	posterior	30	8	0.266666666666667	1	1	1	1	0	0	30	1	1	1	1	1	0	0	0.266666666666667	0.266666666666667	10	39	158	138	0.0877434989754001	0.9122565010246	side_effect
5757	C0000768	congenital anomalies	80	1	0.0125	1	1	1	1		0	5	0.0625	1	1	1	1	0	0	0.2	0.2	13	30	78	367	0.311347163260228	0.688652836739772	
5757	C0006142	breast cancer	80	8	0.1	1	2	1.125	1	0.353553390593274	0	24	0.3	1	1	1	1	0	0	0.333333333333333	0.333333333333333	38	34	78	367	0.340028538367013	0.659971461632987	
5757	C0006826	cancer	80	8	0.1	1	3	1.25	1	0.707106781186548	0	36	0.45	1	2	1.02777777777778	1	0.166666666666667	0	0.222222222222222	0.222222222222222	120	153	78	367	0.360178928244132	0.639821071755868	
5757	C0007097	carcinoma	80	18	0.225	1	1	1	1	0	0	1	0.0125	1	1	1	1		0	18	18	59	91	78	367	0.588918478885429	0.411081521114571	
5757	C0007222	cardiovascular disease	80	1	0.0125	1	1	1	1		0	4	0.05	1	1	1	1	0	0	0.25	0.25	25	95	78	367	0.29473019505533	0.70526980494467	
5757	C0013428	dysuria	80	5	0.0625	1	1	1	1	0	0	13	0.1625	1	1	1	1	0	0	0.384615384615385	0.384615384615385	3	226	78	367	0.194149867459771	0.805850132540229	
5757	C0013922	embolism	80	1	0.0125	1	1	1	1		0	23	0.2875	1	1	1	1	0	0	0.0434782608695652	0.0434782608695652	14	113	78	367	0.145869499105912	0.854130500894088	
5757	C0014173	endometrial hyperplasia	80	6	0.075	1	1	1	1	0	0	32	0.4	1	2	1.03125	1	0.176776695296637	0	0.1875	0.1875	5	8	78	367	0.09795747712977	0.90204252287023	
5757	C0016382	flushing	80	1	0.0125	1	1	1	1		0	14	0.175	1	1	1	1	0	0	0.0714285714285714	0.0714285714285714	19	337	78	367	0.138922938876198	0.861077061123802	
5757	C0018799	heart disease	80	1	0.0125	1	1	1	1		0	4	0.05	1	1	1	1	0	0	0.25	0.25	35	175	78	367	0.264095874851639	0.735904125148361	
5757	C0019080	hemorrhage	80	1	0.0125	1	1	1	1		0	41	0.5125	1	2	1.19512195121951	1	0.401217658828843	0	0.024390243902439	0.024390243902439	44	443	78	367	0.0196835652217091	0.980316434778291	
5757	C0020507	hyperplasia	80	6	0.075	1	1	1	1	0	0	32	0.4	1	1	1	1	0	0	0.1875	0.1875	31	46	78	367	0.139005450605177	0.860994549394823	
5757	C0020538	hypertension	80	1	0.0125	1	1	1	1		0	21	0.2625	1	2	1.42857142857143	1	0.50709255283711	1	0.0476190476190476	0.0476190476190476	114	469	78	367	0.0392110853346398	0.96078891466536	
5757	C0021308	infarction	80	1	0.0125	1	1	1	1		0	22	0.275	1	1	1	1	0	0	0.0454545454545455	0.0454545454545455	56	276	78	367	0.118831410689595	0.881168589310405	
5757	C0025320	menopause	80	47	0.5875	1	2	1.06382978723404	1	0.247092248145165	0	14	0.175	1	1	1	1	0	0	3.35714285714286	3.35714285714286	13	26	78	367	0.731211447518162	0.268788552481838	
5757	C0027051	myocardial infarction	80	1	0.0125	1	1	1	1		0	22	0.275	1	1	1	1	0	0	0.0454545454545455	0.0454545454545455	51	256	78	367	0.121986516985749	0.878013483014251	
5757	C0027651	tumor	80	1	0.0125	1	1	1	1		0	19	0.2375	1	2	1.15789473684211	1	0.374634324632678	0	0.0526315789473684	0.0526315789473684	83	175	78	367	0.0959403294415088	0.904059670558491	
5757	C0029456	osteoporosis	80	35	0.4375	1	1	1	1	0	0	10	0.125	1	1	1	1	0	0	3.5	3.5	11	68	78	367	0.545694663285428	0.454305336714572	
5757	C0029458	postmenopausal osteoporosis	80	34	0.425	1	2	1.11764705882353	1	0.327034970083864	0	3	0.0375	1	1	1	1	0	0	11.3333333333333	11.3333333333333	8	5	78	367	0.778265862572367	0.221734137427633	
5757	C0033774	pruritus	80	5	0.0625	1	1	1	1	0	0	42	0.525	1	4	1.5952380952381	1	0.766987258123049	1	0.119047619047619	0.119047619047619	36	701	78	367	0.00498805266395641	0.995011947336044	
5757	C0034065	pulmonary embolism	80	1	0.0125	1	1	1	1		0	23	0.2875	1	1	1	1	0	0	0.0434782608695652	0.0434782608695652	11	127	78	367	0.141951363202858	0.858048636797142	
5757	C0038454	cerebrovascular accident	80	1	0.0125	1	1	1	1		0	23	0.2875	1	2	1.04347826086957	1	0.208514414057075	0	0.0434782608695652	0.0434782608695652	25	188	78	367	0.0814355031424689	0.918564496857531	
5757	C0040038	thromboembolism	80	1	0.0125	1	1	1	1		0	8	0.1	1	1	1	1	0	0	0.125	0.125	6	34	78	367	0.281251749722112	0.718748250277888	
5757	C0040046	thrombophlebitis	80	1	0.0125	1	1	1	1		0	32	0.4	1	1	1	1	0	0	0.03125	0.03125	2	165	78	367	0.0931591778203206	0.906840822179679	
5757	C0040053	thrombosis	80	1	0.0125	1	1	1	1		0	33	0.4125	1	1	1	1	0	0	0.0303030303030303	0.0303030303030303	18	162	78	367	0.0908774922721612	0.909122507727839	
5757	C0041969	urethra	80	1	0.0125	1	1	1	1		0	5	0.0625	1	1	1	1	0	0	0.2	0.2	5	11	78	367	0.318884069980554	0.681115930019446	
5757	C0042267	vaginitis	80	5	0.0625	1	2	1.2	1	0.447213595499958	0	32	0.4	1	2	1.15625	1	0.368902032628474	0	0.15625	0.15625	7	133	78	367	0.144811328265719	0.855188671734281	
5757	C0042487	venous thrombosis	80	1	0.0125	2	2	2	2		0	24	0.3	1	1	1	1	0	0	0.0416666666666667	0.0416666666666667	10	88	78	367	0.370894966540164	0.629105033459836	
5757	C0149871	deep vein thrombosis	80	1	0.0125	2	2	2	2		0	2	0.025	1	1	1	1	0	0	0.5	0.5	9	61	78	367	0.55435777827734	0.44564222172266	
5757	C0149931	migraine	80	1	0.0125	1	1	1	1		0	37	0.4625	1	2	1.13513513513514	1	0.346583496606691	0	0.027027027027027	0.027027027027027	20	186	78	367	0.0396039586125505	0.960396041387449	
5757	C0151706	vaginal bleeding	80	1	0.0125	1	1	1	1		0	25	0.3125	1	2	1.04	1	0.2	0	0.04	0.04	2	28	78	367	0.10356603534296	0.89643396465704	
5757	C0221392	atrophic vaginitis	80	5	0.0625	1	2	1.2	1	0.447213595499958	0	1	0.0125	1	1	1	1		0	5	5	2	5	78	367	0.591957429078827	0.408042570921173	
5757	C0456909	blindness	80	1	0.0125	1	1	1	1		0	1	0.0125	1	1	1	1		0	1	1	4	84	78	367	0.329043066480623	0.670956933519377	
5757	C0476089	endometrial cancer	80	2	0.025	1	2	1.5	1	0.707106781186548	0.5	23	0.2875	1	2	1.04347826086957	1	0.208514414057075	0	0.0869565217391304	0.0869565217391304	7	11	78	367	0.401076218257219	0.598923781742781	
5757	C0497327	dementia	80	1	0.0125	1	1	1	1		0	19	0.2375	1	1	1	1	0	0	0.0526315789473684	0.0526315789473684	11	42	78	367	0.191482043315664	0.808517956684336	
5757	C0600142	hot flushes	80	1	0.0125	1	1	1	1		0	15	0.1875	1	2	1.6	2	0.50709255283711	1	0.0666666666666667	0.0666666666666667	9	140	78	367	0.0738317776472009	0.926168222352799	
5757	C0919714	Retinal vascular thrombosis	80	1	0.0125	1	1	1	1		0	22	0.275	1	1	1	1	0	0	0.0454545454545455	0.0454545454545455	1	4	78	367	0.183218470897745	0.816781529102255	
5757	C1306577	death	80	1	0.0125	1	1	1	1		0	4	0.05	1	1	1	1	0	0	0.25	0.25	68	246	78	367	0.246723364605911	0.753276635394089	
5757	C1384606	dyspareunia	80	5	0.0625	1	1	1	1	0	0	9	0.1125	1	1	1	1	0	0	0.555555555555556	0.555555555555556	3	15	78	367	0.309052140217423	0.690947859782577	
5815	C0013404	dyspnea	15	7	0.466666666666667	1	1	1	1	0	0	12	0.8	1	1	1	1	0	0	0.583333333333333	0.583333333333333	19	531	47	41	0.467647572000218	0.532352427999782	
5815	C0020517	hypersensitivity	15	15	1	1	2	1.33333333333333	1	0.487950036474267	1	7	0.466666666666667	1	1	1	1	0	0	2.14285714285714	2.14285714285714	53	668	47	41	0.897659249311574	0.102340750688426	
5815	C0039231	tachycardia	15	7	0.466666666666667	1	1	1	1	0	0	3	0.2	1	1	1	1	0	0	2.33333333333333	2.33333333333333	29	493	47	41	0.720333775405418	0.279666224594582	
5815	C0042510	ventricular fibrillation	15	1	0.0666666666666667	1	1	1	1		0	7	0.466666666666667	1	1	1	1	0	0	0.142857142857143	0.142857142857143	3	73	47	41	0.627201011980109	0.372798988019891	
5815	C0042963	vomiting	15	7	0.466666666666667	1	1	1	1	0	0	9	0.6	1	1	1	1	0	0	0.777777777777778	0.777777777777778	39	814	47	41	0.423005652005598	0.576994347994402	
5815	C0232197	fibrillation	15	1	0.0666666666666667	1	1	1	1		0	7	0.466666666666667	1	1	1	1	0	0	0.142857142857143	0.142857142857143	24	211	47	41	0.573533734246304	0.426466265753696	
5819	C0003811	arrhythmia	113	1	0.00884955752212389	1	1	1	1		0	72	0.63716814159292	1	2	1.02777777777778	1	0.16548879560577	0	0.0138888888888889	0.0138888888888889	27	337	50	72	0.0504369179478543	0.949563082052146	
5819	C0009421	coma	113	1	0.00884955752212389	1	1	1	1		0	2	0.0176991150442478	1	1	1	1	0	0	0.5	0.5	10	140	50	72	0.556833606276024	0.443166393723976	
5819	C0010278	craniosynostosis	113	1	0.00884955752212389	1	1	1	1		0	105	0.929203539823009	1	1	1	1	0	0	0.00952380952380952	0.00952380952380952	1	1	50	72	0.0742490063467789	0.925750993653221	
5819	C0018021	goiter	113	108	0.955752212389381	1	3	2.10185185185185	2	0.33320350535048	0	1	0.00884955752212389	1	1	1	1		0	108	108	4	43	50	72	0.546799716391881	0.453200283608119	
5819	C0020517	hypersensitivity	113	1	0.00884955752212389	1	1	1	1		0	107	0.946902654867257	2	2	2	2	0	0	0.00934579439252336	0.00934579439252336	53	668	50	72	0.0326244530043441	0.967375546995656	
5819	C0020550	hyperthyroidism	113	1	0.00884955752212389	2	2	2	2		0	113	1	1	1	1	1	0	0	0.00884955752212389	0.00884955752212389	7	35	50	72	0.20616399988682	0.79383600011318	
5819	C0020676	hypothyroidism	113	108	0.955752212389381	1	3	1.60185185185185	2	0.510448122984325	1	107	0.946902654867257	1	1	1	1	0	0	1.00934579439252	1.00934579439252	15	62	50	72	0.756972274596631	0.24302772540337	
5819	C0021308	infarction	113	1	0.00884955752212389	1	1	1	1		0	86	0.761061946902655	1	1	1	1	0	0	0.0116279069767442	0.0116279069767442	56	276	50	72	0.0676689884263468	0.932331011573653	
5819	C0027051	myocardial infarction	113	1	0.00884955752212389	1	1	1	1		0	86	0.761061946902655	1	1	1	1	0	0	0.0116279069767442	0.0116279069767442	51	256	50	72	0.0688998972546844	0.931100102745316	
5819	C0040156	thyrotoxicosis	113	1	0.00884955752212389	1	1	1	1		0	18	0.15929203539823	1	1	1	1	0	0	0.0555555555555556	0.0555555555555556	5	2	50	72	0.473022003013566	0.526977996986434	
5819	C0424295	hyperkinesia	113	1	0.00884955752212389	1	1	1	1		0	86	0.761061946902655	1	1	1	1	0	0	0.0116279069767442	0.0116279069767442	29	168	50	72	0.0759261305908324	0.924073869409168	
5825	C0424295	hyperkinesia	16	15	0.9375	2	3	2.46666666666667	2	0.516397779494322	1	3	0.1875	1	1	1	1	0	0	5	5	29	168	13	58	0.974167314854547	0.0258326851454532	
5852	C0003864	arthritis	9	4	0.444444444444444	2	2	2	2	0	0	9	1	1	1	1	1	0	0	0.444444444444444	0.444444444444444	49	197	26	107	0.835680874253966	0.164319125746034	
5852	C0003873	rheumatoid arthritis	9	4	0.444444444444444	2	2	2	2	0	0	9	1	1	1	1	1	0	0	0.444444444444444	0.444444444444444	42	43	26	107	0.862532824450009	0.137467175549991	
5852	C0014518	toxic epidermal necrolysis	9	2	0.222222222222222	1	1	1	1	0	0	5	0.555555555555556	1	1	1	1	0	0	0.4	0.4	13	198	26	107	0.675978750055426	0.324021249944574	
5852	C0015230	rash	9	1	0.111111111111111	2	2	2	2		0	4	0.444444444444444	1	1	1	1	0	0	0.25	0.25	15	782	26	107	0.64134542934732	0.35865457065268	
5852	C0086565	abnormal liver function	9	4	0.444444444444444	1	1	1	1	0	0	6	0.666666666666667	1	1	1	1	0	0	0.666666666666667	0.666666666666667	8	237	26	107	0.708029579140237	0.291970420859763	
5865	C0002871	anemia	43	39	0.906976744186046	1	1	1	1	0	0	7	0.162790697674419	1	1	1	1	0	0	5.57142857142857	5.57142857142857	33	502	106	173	0.650920998220876	0.349079001779124	
5865	C0011603	dermatitis	43	39	0.906976744186046	1	1	1	1	0	0	7	0.162790697674419	1	1	1	1	0	0	5.57142857142857	5.57142857142857	29	376	106	173	0.699118385200787	0.300881614799213	
5865	C0011615	atopic dermatitis	43	38	0.883720930232558	1	3	1.63157894736842	2	0.541322336484687	1	7	0.162790697674419	1	1	1	1	0	0	5.42857142857143	5.42857142857143	15	43	106	173	0.935496110491906	0.0645038895080943	
5865	C0020517	hypersensitivity	43	39	0.906976744186046	2	2	2	2	0	0	41	0.953488372093023	2	3	2.17073170731707	2	0.38094875143451	0	0.951219512195122	0.951219512195122	53	668	106	173	0.416903046937959	0.583096953062041	
5865	C0027813	neuritis	43	43	1	1	1	1	1	0	0	7	0.162790697674419	1	1	1	1	0	0	6.14285714285714	6.14285714285714	9	100	106	173	0.810335924555405	0.189664075444595	
5865	C0034150	purpura	43	39	0.906976744186046	1	1	1	1	0	0	7	0.162790697674419	1	1	1	1	0	0	5.57142857142857	5.57142857142857	10	220	106	173	0.745943363797972	0.254056636202028	
5865	C0041582	ulcer	43	43	1	2	2	2	2	0	0	41	0.953488372093023	2	2	2	2	0	0	1.04878048780488	1.04878048780488	56	313	106	173	0.686057438837498	0.313942561162502	
5865	C0041834	erythema	43	39	0.906976744186046	1	1	1	1	0	0	41	0.953488372093023	1	1	1	1	0	0	0.951219512195122	0.951219512195122	21	449	106	173	0.248079404887391	0.751920595112609	
5865	C0221423	sickness	43	39	0.906976744186046	1	1	1	1	0	0	41	0.953488372093023	1	1	1	1	0	0	0.951219512195122	0.951219512195122	50	149	106	173	0.382150695993542	0.617849304006458	
5865	C0409974	lupus	43	43	1	2	2	2	2	0	0	7	0.162790697674419	2	2	2	2	0	0	6.14285714285714	6.14285714285714	15	77	106	173	0.900962419823848	0.0990375801761517	
5865	C0751438	posterior	43	43	1	1	1	1	1	0	0	41	0.953488372093023	1	1	1	1	0	0	1.04878048780488	1.04878048780488	10	39	106	173	0.45434256133331	0.54565743866669	
5878	C0002170	alopecia	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	8	344	60	38	0.404438978496486	0.595561021503514	
5878	C0013170	Habituation	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	1	3	60	38	0.565969668380229	0.434030331619771	
5878	C0013604	edema	10	2	0.2	2	2	2	2	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	32	646	60	38	0.569761064223644	0.430238935776356	
5878	C0014534	epididymitis	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	2	26	60	38	0.555822508425568	0.444177491574432	
5878	C0018418	gynecomastia	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	2	131	60	38	0.505335181867146	0.494664818132854	
5878	C0019080	hemorrhage	10	2	0.2	3	3	3	3	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	44	443	60	38	0.770667059718539	0.229332940281461	
5878	C0019572	hirsutism	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	1	65	60	38	0.536729775942371	0.463270224057629	
5878	C0020564	enlargement	10	2	0.2	2	2	2	2	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	13	147	60	38	0.741704486276824	0.258295513723176	
5878	C0022107	irritability	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	21	154	60	38	0.505882587004869	0.494117412995131	
5878	C0027651	tumor	10	2	0.2	1	1	1	1	0	0	10	1	1	1	1	1	0	0	0.2	0.2	83	175	60	38	0.473425018048401	0.526574981951599	
5878	C0028960	oligospermia	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	1	15	60	38	0.560386803908982	0.439613196091018	
5878	C0033117	priapism	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	2	45	60	38	0.546853048488143	0.453146951511857	
5878	C0042755	virilization	10	2	0.2	1	1	1	1	0	0	7	0.7	1	1	1	1	0	0	0.285714285714286	0.285714285714286	1	7	60	38	0.599595526770037	0.400404473229963	
5878	C0151578	creatinine increased	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	2	128	60	38	0.506802878656699	0.493197121343301	
5878	C0151671	glucose tolerance decreased	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	1	15	60	38	0.560386803908982	0.439613196091018	
5878	C0156312	testicular atrophy	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	3	12	60	38	0.562960577185696	0.437039422814304	
5878	C0156394	Clitoral enlargement	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	1	6	60	38	0.564577722836288	0.435422277163712	
5878	C0156404	menstrual irregularities	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	2	52	60	38	0.543526727484542	0.456473272515458	
5878	C0162311	male pattern baldness	10	2	0.2	2	2	2	2	0	0	8	0.8	2	2	2	2	0	0	0.25	0.25	4	4	60	38	0.783032820481238	0.216967179518762	
5878	C0201976	serum levels of creatinine	10	2	0.2	1	1	1	1	0	0	7	0.7	1	1	1	1	0	0	0.285714285714286	0.285714285714286	1	3	60	38	0.601394946986412	0.398605053013588	
5878	C0242350	impotence	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	7	232	60	38	0.458555128058252	0.541444871941748	
5878	C0333641	atrophy	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	13	81	60	38	0.536314718649134	0.463685281350866	
5878	C0702166	acne	10	2	0.2	2	2	2	2	0	0	6	0.6	1	1	1	1	0	0	0.333333333333333	0.333333333333333	25	177	60	38	0.777350193436283	0.222649806563717	
5878	C0860801	decreased glucose	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	1	12	60	38	0.561786258243049	0.438213741756951	
5878	C0917801	insomnia	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	28	523	60	38	0.33444315864861	0.66555684135139	
5878	C2945586	bladder irritability	10	2	0.2	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.25	0.25	2	7	60	38	0.564698670464431	0.435301329535569	
5904	C0015967	fever	8	6	0.75	1	1	1	1	0	0	7	0.875	1	1	1	1	0	0	0.857142857142857	0.857142857142857	66	593	48	81	0.58403989814954	0.41596010185046	
5904	C0021311	infection	8	8	1	1	2	1.5	2	0.534522483824849	1	4	0.5	1	1	1	1	0	0	2	2	190	539	48	81	0.929552190708902	0.0704478092910982	
5904	C0039128	syphilis	8	6	0.75	1	2	1.5	1	0.547722557505166	1	7	0.875	1	1	1	1	0	0	0.857142857142857	0.857142857142857	10	4	48	81	0.90782151883407	0.0921784811659303	
5909	C0006826	cancer	14	7	0.5	1	1	1	1	0	0	8	0.571428571428571	2	2	2	2	0	0	0.875	0.875	120	153	7	207	0.810373031720742	0.189626968279258	
5909	C0017601	glaucoma	14	2	0.142857142857143	2	2	2	2	0	0	9	0.642857142857143	1	1	1	1	0	0	0.222222222222222	0.222222222222222	20	90	7	207	0.830468663437845	0.169531336562155	
5909	C0020538	hypertension	14	2	0.142857142857143	2	2	2	2	0	0	10	0.714285714285714	1	2	1.7	2	0.483045891539648	0.75	0.2	0.2	114	469	7	207	0.666723880241224	0.333276119758776	indication
5909	C0028840	ocular hypertension	14	2	0.142857142857143	2	2	2	2	0	0	2	0.142857142857143	1	1	1	1	0	0	1	1	12	5	7	207	0.901378788675943	0.0986212113240568	
5909	C0043352	dry mouth	14	7	0.5	1	1	1	1	0	0	7	0.5	1	1	1	1	0	0	1	1	7	437	7	207	0.68503917969646	0.31496082030354	
5920	C0020550	hyperthyroidism	10	7	0.7	1	1	1	1	0	0	8	0.8	1	1	1	1	0	0	0.875	0.875	7	35	15	15	0.870641146540401	0.129358853459599	
5959	C0015967	fever	4	1	0.25	1	1	1	1		0	2	0.5	2	2	2	2	0	0	0.5	0.5	66	593	15	43	0.622210626026586	0.377789373973413	
5959	C0041466	Typhoid	4	2	0.5	1	2	1.5	2	0.707106781186548	0.5	2	0.5	2	2	2	2	0	0	1	1	3	1	15	43	0.952105295121928	0.047894704878072	
5961	C0086565	abnormal liver function	2	1	0.5	1	1	1	1		0	2	1	1	1	1	1	0	0	0.5	0.5	8	237	3	61	0.766591598239739	0.233408401760261	
5978	C0006826	cancer	2	1	0.5	2	2	2	2		0	1	0.5	1	1	1	1		0	1	1	120	153	21	123	0.919157721343822	0.0808422786561783	
5978	C0023418	leukemia	2	2	1	1	1	1	1	0	0	1	0.5	1	1	1	1		0	2	2	46	69	21	123	0.925519190390571	0.0744808096094287	
5978	C0024299	lymphoma	2	2	1	1	2	1.5	2	0.707106781186548	0.5	1	0.5	1	1	1	1		0	2	2	46	66	21	123	0.971323580381019	0.0286764196189806	
5978	C0027651	tumor	2	2	1	1	2	1.5	1	0.707106781186548	0.5	1	0.5	2	2	2	2		0	2	2	83	175	21	123	0.963152074584876	0.0368479254151244	
5994	C0002453	amenorrhea	18	15	0.833333333333333	1	2	1.26666666666667	1	0.457737708217063	0.5	15	0.833333333333333	1	2	1.53333333333333	2	0.516397779494322	1	1	1	6	87	13	282	0.815207313575569	0.184792686424431	
5994	C0006826	cancer	18	7	0.388888888888889	1	1	1	1	0	0	2	0.111111111111111	1	1	1	1	0	0	3.5	3.5	120	153	13	282	0.833204657050815	0.166795342949185	
5994	C0007097	carcinoma	18	1	0.0555555555555556	1	1	1	1		0	4	0.222222222222222	1	2	1.75	2	0.5	0.25	0.25	0.25	59	91	13	282	0.496369398606927	0.503630601393073	
